id,meterId,assetId,date,datetimeUTC,energy,invalid
112061478,2042,1713,2021-03-09 11:45:00,2021-03-09 18:45:00 UTC,231660,
112065383,2042,1713,2021-03-09 12:45:00,2021-03-09 19:45:00 UTC,218640,
112069542,2042,1713,2021-03-09 13:45:00,2021-03-09 20:45:00 UTC,237600,
112072828,2042,1713,2021-03-09 14:45:00,2021-03-09 21:45:00 UTC,176460,
112077641,2042,1713,2021-03-09 15:45:00,2021-03-09 22:45:00 UTC,115080,
112081565,2042,1713,2021-03-09 16:45:00,2021-03-09 23:45:00 UTC,46380,
112085631,2042,1713,2021-03-09 17:45:00,2021-03-10 00:45:00 UTC,6960,
112145549,2042,1713,2021-03-10 07:45:00,2021-03-10 14:45:00 UTC,5100,
112149500,2042,1713,2021-03-10 08:45:00,2021-03-10 15:45:00 UTC,51300,
112153530,2042,1713,2021-03-10 09:45:00,2021-03-10 16:45:00 UTC,68280,
112157816,2042,1713,2021-03-10 10:45:00,2021-03-10 17:45:00 UTC,180060,
112161924,2042,1713,2021-03-10 11:45:00,2021-03-10 18:45:00 UTC,249660,
112165989,2042,1713,2021-03-10 12:45:00,2021-03-10 19:45:00 UTC,238980,
112170333,2042,1713,2021-03-10 13:45:00,2021-03-10 20:45:00 UTC,235980,
112174475,2042,1713,2021-03-10 14:45:00,2021-03-10 21:45:00 UTC,190800,
112178666,2042,1713,2021-03-10 15:45:00,2021-03-10 22:45:00 UTC,50520,
112182830,2042,1713,2021-03-10 16:45:00,2021-03-10 23:45:00 UTC,58380,
112186801,2042,1713,2021-03-10 17:45:00,2021-03-11 00:45:00 UTC,7440,
112231004,2042,1713,2021-03-11 07:45:00,2021-03-11 14:45:00 UTC,21600,
112235200,2042,1713,2021-03-11 08:45:00,2021-03-11 15:45:00 UTC,107460,
111732247,2042,1713,2021-03-08 20:00:00,2021-03-09 03:00:00 UTC,0,
111753942,2042,1713,2021-03-08 21:00:00,2021-03-09 04:00:00 UTC,0,
111754487,2042,1713,2021-03-08 22:00:00,2021-03-09 05:00:00 UTC,0,
111775747,2042,1713,2021-03-08 23:00:00,2021-03-09 06:00:00 UTC,0,
111844364,2042,1713,2021-03-09 00:00:00,2021-03-09 07:00:00 UTC,0,
111915234,2042,1713,2021-03-09 01:00:00,2021-03-09 08:00:00 UTC,0,
112038379,2042,1713,2021-03-09 02:00:00,2021-03-09 09:00:00 UTC,0,
112041102,2042,1713,2021-03-09 07:00:00,2021-03-09 14:00:00 UTC,0,
112088529,2042,1713,2021-03-09 19:00:00,2021-03-10 02:00:00 UTC,0,
112093508,2042,1713,2021-03-09 20:00:00,2021-03-10 03:00:00 UTC,0,
112114398,2042,1713,2021-03-09 21:00:00,2021-03-10 04:00:00 UTC,0,
112114748,2042,1713,2021-03-09 22:00:00,2021-03-10 05:00:00 UTC,0,
112133025,2042,1713,2021-03-09 23:00:00,2021-03-10 06:00:00 UTC,0,
112133280,2042,1713,2021-03-10 00:00:00,2021-03-10 07:00:00 UTC,0,
112133551,2042,1713,2021-03-10 01:00:00,2021-03-10 08:00:00 UTC,0,
112133803,2042,1713,2021-03-10 02:00:00,2021-03-10 09:00:00 UTC,0,
