id,meterId,assetId,date,datetimeUTC,energy,invalid
96916159,1121,982,2021-02-24 11:00:00,2021-02-24 18:00:00 UTC,28500,
96578618,1121,982,2021-02-21 13:00:00,2021-02-21 20:00:00 UTC,34500,
95271769,1121,982,2021-02-08 13:45:00,2021-02-08 20:45:00 UTC,840,
96128839,1121,982,2021-02-17 14:15:00,2021-02-17 21:15:00 UTC,1020,
96605911,1121,982,2021-02-21 15:15:00,2021-02-21 22:15:00 UTC,9660,
96284777,1121,982,2021-02-19 15:00:00,2021-02-19 22:00:00 UTC,420,
95805960,1121,982,2021-02-13 13:00:00,2021-02-13 20:00:00 UTC,480,
96516414,1121,982,2021-02-21 10:00:00,2021-02-21 17:00:00 UTC,7500,
97272007,1121,982,2021-02-27 10:15:00,2021-02-27 17:15:00 UTC,2100,
95886342,1121,982,2021-02-14 14:30:00,2021-02-14 21:30:00 UTC,540,
95383986,1121,982,2021-02-10 12:15:00,2021-02-10 19:15:00 UTC,300,
97276217,1121,982,2021-02-27 11:30:00,2021-02-27 18:30:00 UTC,7020,
96202445,1121,982,2021-02-18 12:15:00,2021-02-18 19:15:00 UTC,1020,
96776027,1121,982,2021-02-23 11:30:00,2021-02-23 18:30:00 UTC,21720,
96767040,1121,982,2021-02-23 10:00:00,2021-02-23 17:00:00 UTC,22620,
95340426,1121,982,2021-02-09 15:00:00,2021-02-09 22:00:00 UTC,120,
95811362,1121,982,2021-02-13 14:15:00,2021-02-13 21:15:00 UTC,360,
96907306,1121,982,2021-02-24 10:15:00,2021-02-24 17:15:00 UTC,16140,
96923783,1121,982,2021-02-24 12:30:00,2021-02-24 19:30:00 UTC,70740,
95383984,1121,982,2021-02-10 11:45:00,2021-02-10 18:45:00 UTC,60,
95326230,1121,982,2021-02-09 12:30:00,2021-02-09 19:30:00 UTC,300,
96669977,1121,982,2021-02-22 08:15:00,2021-02-22 15:15:00 UTC,13980,
97297505,1121,982,2021-02-27 16:00:00,2021-02-27 23:00:00 UTC,37260,
96124261,1121,982,2021-02-17 13:00:00,2021-02-17 20:00:00 UTC,1020,
96347134,1121,982,2021-02-20 13:15:00,2021-02-20 20:15:00 UTC,32820,
96211275,1121,982,2021-02-18 14:00:00,2021-02-18 21:00:00 UTC,540,
97344310,1121,982,2021-02-28 09:45:00,2021-02-28 16:45:00 UTC,4740,
97015864,1121,982,2021-02-25 13:45:00,2021-02-25 20:45:00 UTC,76680,
97356714,1121,982,2021-02-28 12:15:00,2021-02-28 19:15:00 UTC,6060,
96943317,1121,982,2021-02-24 15:45:00,2021-02-24 22:45:00 UTC,44820,
96709122,1121,982,2021-02-22 17:30:00,2021-02-23 00:30:00 UTC,120,
96330775,1121,982,2021-02-20 09:30:00,2021-02-20 16:30:00 UTC,420,
96124264,1121,982,2021-02-17 13:45:00,2021-02-17 20:45:00 UTC,1080,
95211464,1121,982,2021-02-07 13:45:00,2021-02-07 20:45:00 UTC,540,
97356716,1121,982,2021-02-28 12:45:00,2021-02-28 19:45:00 UTC,7200,
95266506,1121,982,2021-02-08 12:15:00,2021-02-08 19:15:00 UTC,540,
96561477,1121,982,2021-02-21 12:45:00,2021-02-21 19:45:00 UTC,42720,
97215292,1121,982,2021-02-26 16:15:00,2021-02-26 23:15:00 UTC,2400,
96207087,1121,982,2021-02-18 13:00:00,2021-02-18 20:00:00 UTC,840,
97181070,1121,982,2021-02-26 11:00:00,2021-02-26 18:00:00 UTC,3960,
95869453,1121,982,2021-02-14 11:45:00,2021-02-14 18:45:00 UTC,240,
96616183,1121,982,2021-02-21 16:15:00,2021-02-21 23:15:00 UTC,4680,
96923781,1121,982,2021-02-24 12:00:00,2021-02-24 19:00:00 UTC,52980,
96215541,1121,982,2021-02-18 15:15:00,2021-02-18 22:15:00 UTC,360,
95965381,1121,982,2021-02-15 14:15:00,2021-02-15 21:15:00 UTC,180,
96495950,1121,982,2021-02-21 08:45:00,2021-02-21 15:45:00 UTC,2940,
95633985,1121,982,2021-02-11 14:30:00,2021-02-11 21:30:00 UTC,600,
96128841,1121,982,2021-02-17 14:45:00,2021-02-17 21:45:00 UTC,720,
96355985,1121,982,2021-02-20 16:00:00,2021-02-20 23:00:00 UTC,12060,
96539018,1121,982,2021-02-21 11:15:00,2021-02-21 18:15:00 UTC,12840,
97361070,1121,982,2021-02-28 13:30:00,2021-02-28 20:30:00 UTC,6240,
96124263,1121,982,2021-02-17 13:30:00,2021-02-17 20:30:00 UTC,1260,
95886341,1121,982,2021-02-14 14:15:00,2021-02-14 21:15:00 UTC,360,
97171037,1121,982,2021-02-26 10:30:00,2021-02-26 17:30:00 UTC,2880,
96709121,1121,982,2021-02-22 17:15:00,2021-02-23 00:15:00 UTC,1260,
97288815,1121,982,2021-02-27 14:45:00,2021-02-27 21:45:00 UTC,63420,
95389225,1121,982,2021-02-10 13:45:00,2021-02-10 20:45:00 UTC,720,
96349964,1121,982,2021-02-20 14:45:00,2021-02-20 21:45:00 UTC,31500,
96113975,1121,982,2021-02-17 11:45:00,2021-02-17 18:45:00 UTC,420,
95393839,1121,982,2021-02-10 14:00:00,2021-02-10 21:00:00 UTC,600,
95393842,1121,982,2021-02-10 14:45:00,2021-02-10 21:45:00 UTC,300,
96343412,1121,982,2021-02-20 12:30:00,2021-02-20 19:30:00 UTC,12540,
97301713,1121,982,2021-02-27 17:00:00,2021-02-28 00:00:00 UTC,6540,
96678489,1121,982,2021-02-22 10:30:00,2021-02-22 17:30:00 UTC,12720,
96691200,1121,982,2021-02-22 13:00:00,2021-02-22 20:00:00 UTC,66240,
96784805,1121,982,2021-02-23 12:15:00,2021-02-23 19:15:00 UTC,24000,
96747166,1121,982,2021-02-23 08:30:00,2021-02-23 15:30:00 UTC,19080,
96561476,1121,982,2021-02-21 12:30:00,2021-02-21 19:30:00 UTC,25080,
96578619,1121,982,2021-02-21 13:15:00,2021-02-21 20:15:00 UTC,23460,
96119223,1121,982,2021-02-17 12:00:00,2021-02-17 19:00:00 UTC,540,
97276218,1121,982,2021-02-27 11:45:00,2021-02-27 18:45:00 UTC,8040,
96704814,1121,982,2021-02-22 16:00:00,2021-02-22 23:00:00 UTC,7800,
95331285,1121,982,2021-02-09 13:30:00,2021-02-09 20:30:00 UTC,180,
95965380,1121,982,2021-02-15 14:00:00,2021-02-15 21:00:00 UTC,240,
97272006,1121,982,2021-02-27 10:00:00,2021-02-27 17:00:00 UTC,1740,
97344309,1121,982,2021-02-28 09:30:00,2021-02-28 16:30:00 UTC,4140,
97301714,1121,982,2021-02-27 17:15:00,2021-02-28 00:15:00 UTC,3120,
97369391,1121,982,2021-02-28 15:00:00,2021-02-28 22:00:00 UTC,2580,
95869452,1121,982,2021-02-14 11:30:00,2021-02-14 18:30:00 UTC,60,
97024094,1121,982,2021-02-25 15:30:00,2021-02-25 22:30:00 UTC,49320,
95960672,1121,982,2021-02-15 13:00:00,2021-02-15 20:00:00 UTC,900,
95633984,1121,982,2021-02-11 14:15:00,2021-02-11 21:15:00 UTC,780,
95211461,1121,982,2021-02-07 13:00:00,2021-02-07 20:00:00 UTC,660,
96495947,1121,982,2021-02-21 08:00:00,2021-02-21 15:00:00 UTC,360,
96813883,1121,982,2021-02-23 16:45:00,2021-02-23 23:45:00 UTC,4920,
95331284,1121,982,2021-02-09 13:15:00,2021-02-09 20:15:00 UTC,180,
96343413,1121,982,2021-02-20 12:45:00,2021-02-20 19:45:00 UTC,13680,
96616182,1121,982,2021-02-21 16:00:00,2021-02-21 23:00:00 UTC,5940,
96691202,1121,982,2021-02-22 13:30:00,2021-02-22 20:30:00 UTC,63060,
96128838,1121,982,2021-02-17 14:00:00,2021-02-17 21:00:00 UTC,1140,
95960673,1121,982,2021-02-15 13:15:00,2021-02-15 20:15:00 UTC,780,
97365168,1121,982,2021-02-28 14:00:00,2021-02-28 21:00:00 UTC,6540,
96884994,1121,982,2021-02-24 08:00:00,2021-02-24 15:00:00 UTC,6540,
96561474,1121,982,2021-02-21 12:00:00,2021-02-21 19:00:00 UTC,25440,
96113974,1121,982,2021-02-17 11:30:00,2021-02-17 18:30:00 UTC,240,
95276496,1121,982,2021-02-08 14:45:00,2021-02-08 21:45:00 UTC,240,
96277004,1121,982,2021-02-19 13:45:00,2021-02-19 20:45:00 UTC,300,
97373399,1121,982,2021-02-28 16:00:00,2021-02-28 23:00:00 UTC,720,
95965383,1121,982,2021-02-15 14:45:00,2021-02-15 21:45:00 UTC,120,
96501241,1121,982,2021-02-21 09:45:00,2021-02-21 16:45:00 UTC,8760,
96052946,1121,982,2021-02-16 15:30:00,2021-02-16 22:30:00 UTC,120,
96578620,1121,982,2021-02-21 13:30:00,2021-02-21 20:30:00 UTC,19560,
96202447,1121,982,2021-02-18 12:45:00,2021-02-18 19:45:00 UTC,840,
97268027,1121,982,2021-02-27 09:15:00,2021-02-27 16:15:00 UTC,2400,
95271768,1121,982,2021-02-08 13:30:00,2021-02-08 20:30:00 UTC,900,
97171036,1121,982,2021-02-26 10:15:00,2021-02-26 17:15:00 UTC,2760,
97264031,1121,982,2021-02-27 08:30:00,2021-02-27 15:30:00 UTC,1200,
96674337,1121,982,2021-02-22 09:45:00,2021-02-22 16:45:00 UTC,10500,
96211277,1121,982,2021-02-18 14:30:00,2021-02-18 21:30:00 UTC,840,
96682485,1121,982,2021-02-22 11:45:00,2021-02-22 18:45:00 UTC,44160,
97204193,1121,982,2021-02-26 14:15:00,2021-02-26 21:15:00 UTC,7020,
96355988,1121,982,2021-02-20 16:45:00,2021-02-20 23:45:00 UTC,7140,
97297507,1121,982,2021-02-27 16:30:00,2021-02-27 23:30:00 UTC,17580,
96593520,1121,982,2021-02-21 14:45:00,2021-02-21 21:45:00 UTC,12480,
96347135,1121,982,2021-02-20 13:30:00,2021-02-20 20:30:00 UTC,39360,
96686744,1121,982,2021-02-22 12:00:00,2021-02-22 19:00:00 UTC,49620,
96674334,1121,982,2021-02-22 09:00:00,2021-02-22 16:00:00 UTC,20340,
97280462,1121,982,2021-02-27 12:30:00,2021-02-27 19:30:00 UTC,12900,
96931405,1121,982,2021-02-24 13:00:00,2021-02-24 20:00:00 UTC,77940,
96953165,1121,982,2021-02-24 17:15:00,2021-02-25 00:15:00 UTC,2640,
95816922,1121,982,2021-02-13 15:00:00,2021-02-13 22:00:00 UTC,180,
95618273,1121,982,2021-02-11 11:45:00,2021-02-11 18:45:00 UTC,240,
96539019,1121,982,2021-02-21 11:30:00,2021-02-21 18:30:00 UTC,17160,
97215294,1121,982,2021-02-26 16:45:00,2021-02-26 23:45:00 UTC,480,
95393841,1121,982,2021-02-10 14:30:00,2021-02-10 21:30:00 UTC,420,
96284778,1121,982,2021-02-19 15:15:00,2021-02-19 22:15:00 UTC,420,
96948467,1121,982,2021-02-24 16:15:00,2021-02-24 23:15:00 UTC,17040,
95276494,1121,982,2021-02-08 14:15:00,2021-02-08 21:15:00 UTC,720,
97210296,1121,982,2021-02-26 15:45:00,2021-02-26 22:45:00 UTC,4380,
95326231,1121,982,2021-02-09 12:45:00,2021-02-09 19:45:00 UTC,480,
96339028,1121,982,2021-02-20 11:00:00,2021-02-20 18:00:00 UTC,1800,
96593518,1121,982,2021-02-21 14:15:00,2021-02-21 21:15:00 UTC,17280,
96998806,1121,982,2021-02-25 09:30:00,2021-02-25 16:30:00 UTC,5220,
95216060,1121,982,2021-02-07 14:30:00,2021-02-07 21:30:00 UTC,180,
96686747,1121,982,2021-02-22 12:45:00,2021-02-22 19:45:00 UTC,73560,
95335855,1121,982,2021-02-09 14:15:00,2021-02-09 21:15:00 UTC,180,
97365169,1121,982,2021-02-28 14:15:00,2021-02-28 21:15:00 UTC,3780,
96335238,1121,982,2021-02-20 10:15:00,2021-02-20 17:15:00 UTC,1260,
95805963,1121,982,2021-02-13 13:45:00,2021-02-13 20:45:00 UTC,420,
97348452,1121,982,2021-02-28 10:15:00,2021-02-28 17:15:00 UTC,4800,
97284718,1121,982,2021-02-27 13:00:00,2021-02-27 20:00:00 UTC,16200,
95398544,1121,982,2021-02-10 15:00:00,2021-02-10 22:00:00 UTC,240,
97264030,1121,982,2021-02-27 08:15:00,2021-02-27 15:15:00 UTC,900,
96330774,1121,982,2021-02-20 09:15:00,2021-02-20 16:15:00 UTC,480,
96349962,1121,982,2021-02-20 14:15:00,2021-02-20 21:15:00 UTC,59160,
97344308,1121,982,2021-02-28 09:15:00,2021-02-28 16:15:00 UTC,3180,
96284779,1121,982,2021-02-19 15:30:00,2021-02-19 22:30:00 UTC,1260,
97369393,1121,982,2021-02-28 15:30:00,2021-02-28 22:30:00 UTC,2340,
96343411,1121,982,2021-02-20 12:15:00,2021-02-20 19:15:00 UTC,7200,
96931407,1121,982,2021-02-24 13:30:00,2021-02-24 20:30:00 UTC,78000,
96820268,1121,982,2021-02-23 17:30:00,2021-02-24 00:30:00 UTC,720,
96052945,1121,982,2021-02-16 15:15:00,2021-02-16 22:15:00 UTC,240,
97352528,1121,982,2021-02-28 11:15:00,2021-02-28 18:15:00 UTC,5760,
96820267,1121,982,2021-02-23 17:15:00,2021-02-24 00:15:00 UTC,3000,
97215291,1121,982,2021-02-26 16:00:00,2021-02-26 23:00:00 UTC,3360,
96709120,1121,982,2021-02-22 17:00:00,2021-02-23 00:00:00 UTC,1560,
95881245,1121,982,2021-02-14 13:00:00,2021-02-14 20:00:00 UTC,540,
96704817,1121,982,2021-02-22 16:45:00,2021-02-22 23:45:00 UTC,2100,
95799671,1121,982,2021-02-13 12:15:00,2021-02-13 19:15:00 UTC,300,
96339030,1121,982,2021-02-20 11:30:00,2021-02-20 18:30:00 UTC,4080,
97210294,1121,982,2021-02-26 15:15:00,2021-02-26 22:15:00 UTC,5460,
97268029,1121,982,2021-02-27 09:45:00,2021-02-27 16:45:00 UTC,1500,
96211276,1121,982,2021-02-18 14:15:00,2021-02-18 21:15:00 UTC,1020,
97348453,1121,982,2021-02-28 10:30:00,2021-02-28 17:30:00 UTC,5280,
96813880,1121,982,2021-02-23 16:00:00,2021-02-23 23:00:00 UTC,6120,
95886343,1121,982,2021-02-14 14:45:00,2021-02-14 21:45:00 UTC,420,
97159700,1121,982,2021-02-26 09:00:00,2021-02-26 16:00:00 UTC,420,
95792410,1121,982,2021-02-13 11:45:00,2021-02-13 18:45:00 UTC,120,
96784807,1121,982,2021-02-23 12:45:00,2021-02-23 19:45:00 UTC,80100,
96747167,1121,982,2021-02-23 08:45:00,2021-02-23 15:45:00 UTC,15840,
97032085,1121,982,2021-02-25 17:45:00,2021-02-26 00:45:00 UTC,240,
97024092,1121,982,2021-02-25 15:00:00,2021-02-25 22:00:00 UTC,24660,
95216059,1121,982,2021-02-07 14:15:00,2021-02-07 21:15:00 UTC,240,
96953166,1121,982,2021-02-24 17:30:00,2021-02-25 00:30:00 UTC,720,
96359227,1121,982,2021-02-20 17:15:00,2021-02-21 00:15:00 UTC,3120,
96277002,1121,982,2021-02-19 13:15:00,2021-02-19 20:15:00 UTC,60,
96495949,1121,982,2021-02-21 08:30:00,2021-02-21 15:30:00 UTC,2040,
96284780,1121,982,2021-02-19 15:45:00,2021-02-19 22:45:00 UTC,1560,
96037862,1121,982,2021-02-16 12:45:00,2021-02-16 19:45:00 UTC,720,
95383987,1121,982,2021-02-10 12:30:00,2021-02-10 19:30:00 UTC,300,
96896701,1121,982,2021-02-24 09:15:00,2021-02-24 16:15:00 UTC,21840,
96124262,1121,982,2021-02-17 13:15:00,2021-02-17 20:15:00 UTC,1200,
95266508,1121,982,2021-02-08 12:45:00,2021-02-08 19:45:00 UTC,780,
95811361,1121,982,2021-02-13 14:00:00,2021-02-13 21:00:00 UTC,480,
97352527,1121,982,2021-02-28 11:00:00,2021-02-28 18:00:00 UTC,5640,
96998805,1121,982,2021-02-25 09:15:00,2021-02-25 16:15:00 UTC,4200,
96516415,1121,982,2021-02-21 10:15:00,2021-02-21 17:15:00 UTC,8340,
97301715,1121,982,2021-02-27 17:30:00,2021-02-28 00:30:00 UTC,1560,
96923784,1121,982,2021-02-24 12:45:00,2021-02-24 19:45:00 UTC,75000,
97356713,1121,982,2021-02-28 12:00:00,2021-02-28 19:00:00 UTC,6180,
97352530,1121,982,2021-02-28 11:45:00,2021-02-28 18:45:00 UTC,5580,
97219920,1121,982,2021-02-26 17:00:00,2021-02-27 00:00:00 UTC,360,
97297508,1121,982,2021-02-27 16:45:00,2021-02-27 23:45:00 UTC,10080,
97301716,1121,982,2021-02-27 17:45:00,2021-02-28 00:45:00 UTC,660,
96792737,1121,982,2021-02-23 13:30:00,2021-02-23 20:30:00 UTC,69240,
97028006,1121,982,2021-02-25 16:00:00,2021-02-25 23:00:00 UTC,8220,
95623805,1121,982,2021-02-11 12:30:00,2021-02-11 19:30:00 UTC,780,
95949535,1121,982,2021-02-15 11:30:00,2021-02-15 18:30:00 UTC,60,
95276493,1121,982,2021-02-08 14:00:00,2021-02-08 21:00:00 UTC,900,
96343410,1121,982,2021-02-20 12:00:00,2021-02-20 19:00:00 UTC,4560,
96800119,1121,982,2021-02-23 14:00:00,2021-02-23 21:00:00 UTC,76140,
97007646,1121,982,2021-02-25 11:00:00,2021-02-25 18:00:00 UTC,27600,
96202446,1121,982,2021-02-18 12:30:00,2021-02-18 19:30:00 UTC,1020,
96119224,1121,982,2021-02-17 12:15:00,2021-02-17 19:15:00 UTC,720,
96353226,1121,982,2021-02-20 15:30:00,2021-02-20 22:30:00 UTC,36060,
96907307,1121,982,2021-02-24 10:30:00,2021-02-24 17:30:00 UTC,16260,
95266507,1121,982,2021-02-08 12:30:00,2021-02-08 19:30:00 UTC,720,
96994877,1121,982,2021-02-25 08:30:00,2021-02-25 15:30:00 UTC,300,
95875800,1121,982,2021-02-14 12:00:00,2021-02-14 19:00:00 UTC,420,
96704815,1121,982,2021-02-22 16:15:00,2021-02-22 23:15:00 UTC,3720,
95623804,1121,982,2021-02-11 12:15:00,2021-02-11 19:15:00 UTC,600,
97276215,1121,982,2021-02-27 11:00:00,2021-02-27 18:00:00 UTC,4860,
96043202,1121,982,2021-02-16 13:00:00,2021-02-16 20:00:00 UTC,1080,
96700578,1121,982,2021-02-22 15:15:00,2021-02-22 22:15:00 UTC,29580,
95326228,1121,982,2021-02-09 12:00:00,2021-02-09 19:00:00 UTC,540,
95261171,1121,982,2021-02-08 11:45:00,2021-02-08 18:45:00 UTC,120,
96757834,1121,982,2021-02-23 09:30:00,2021-02-23 16:30:00 UTC,15540,
96767043,1121,982,2021-02-23 10:45:00,2021-02-23 17:45:00 UTC,29100,
96784806,1121,982,2021-02-23 12:30:00,2021-02-23 19:30:00 UTC,51000,
97280460,1121,982,2021-02-27 12:00:00,2021-02-27 19:00:00 UTC,9480,
95206066,1121,982,2021-02-07 12:00:00,2021-02-07 19:00:00 UTC,180,
97015862,1121,982,2021-02-25 13:15:00,2021-02-25 20:15:00 UTC,78360,
97003395,1121,982,2021-02-25 10:30:00,2021-02-25 17:30:00 UTC,26160,
96289893,1121,982,2021-02-19 16:00:00,2021-02-19 23:00:00 UTC,420,
97288812,1121,982,2021-02-27 14:00:00,2021-02-27 21:00:00 UTC,29700,
95633986,1121,982,2021-02-11 14:45:00,2021-02-11 21:45:00 UTC,300,
97348451,1121,982,2021-02-28 10:00:00,2021-02-28 17:00:00 UTC,4560,
96700580,1121,982,2021-02-22 15:45:00,2021-02-22 22:45:00 UTC,12600,
96501240,1121,982,2021-02-21 09:30:00,2021-02-21 16:30:00 UTC,7080,
96884997,1121,982,2021-02-24 08:45:00,2021-02-24 15:45:00 UTC,19560,
95629202,1121,982,2021-02-11 13:15:00,2021-02-11 20:15:00 UTC,900,
95881246,1121,982,2021-02-14 13:15:00,2021-02-14 20:15:00 UTC,840,
95281332,1121,982,2021-02-08 15:15:00,2021-02-08 22:15:00 UTC,60,
96931408,1121,982,2021-02-24 13:45:00,2021-02-24 20:45:00 UTC,64920,
96800121,1121,982,2021-02-23 14:30:00,2021-02-23 21:30:00 UTC,38640,
97264032,1121,982,2021-02-27 08:45:00,2021-02-27 15:45:00 UTC,1620,
95960674,1121,982,2021-02-15 13:30:00,2021-02-15 20:30:00 UTC,660,
95281331,1121,982,2021-02-08 15:00:00,2021-02-08 22:00:00 UTC,180,
96048180,1121,982,2021-02-16 14:00:00,2021-02-16 21:00:00 UTC,180,
95965382,1121,982,2021-02-15 14:30:00,2021-02-15 21:30:00 UTC,60,
95271767,1121,982,2021-02-08 13:15:00,2021-02-08 20:15:00 UTC,960,
97219921,1121,982,2021-02-26 17:15:00,2021-02-27 00:15:00 UTC,180,
97028008,1121,982,2021-02-25 16:30:00,2021-02-25 23:30:00 UTC,6720,
96605912,1121,982,2021-02-21 15:30:00,2021-02-21 22:30:00 UTC,8520,
96281354,1121,982,2021-02-19 14:00:00,2021-02-19 21:00:00 UTC,540,
97003393,1121,982,2021-02-25 10:00:00,2021-02-25 17:00:00 UTC,13980,
96215542,1121,982,2021-02-18 15:30:00,2021-02-18 22:30:00 UTC,180,
96207088,1121,982,2021-02-18 13:15:00,2021-02-18 20:15:00 UTC,960,
96896702,1121,982,2021-02-24 09:30:00,2021-02-24 16:30:00 UTC,18360,
95383983,1121,982,2021-02-10 11:30:00,2021-02-10 18:30:00 UTC,60,
95891352,1121,982,2021-02-14 15:00:00,2021-02-14 22:00:00 UTC,120,
97348454,1121,982,2021-02-28 10:45:00,2021-02-28 17:45:00 UTC,5160,
95398545,1121,982,2021-02-10 15:15:00,2021-02-10 22:15:00 UTC,120,
95320968,1121,982,2021-02-09 11:45:00,2021-02-09 18:45:00 UTC,180,
97352529,1121,982,2021-02-28 11:30:00,2021-02-28 18:30:00 UTC,5940,
95955373,1121,982,2021-02-15 12:15:00,2021-02-15 19:15:00 UTC,720,
96747165,1121,982,2021-02-23 08:15:00,2021-02-23 15:15:00 UTC,5700,
95633983,1121,982,2021-02-11 14:00:00,2021-02-11 21:00:00 UTC,840,
96741248,1121,982,2021-02-23 07:45:00,2021-02-23 14:45:00 UTC,180,
97284719,1121,982,2021-02-27 13:15:00,2021-02-27 20:15:00 UTC,17880,
96335239,1121,982,2021-02-20 10:30:00,2021-02-20 17:30:00 UTC,1440,
96948469,1121,982,2021-02-24 16:45:00,2021-02-24 23:45:00 UTC,8400,
97028007,1121,982,2021-02-25 16:15:00,2021-02-25 23:15:00 UTC,7320,
97288813,1121,982,2021-02-27 14:15:00,2021-02-27 21:15:00 UTC,39300,
96202444,1121,982,2021-02-18 12:00:00,2021-02-18 19:00:00 UTC,960,
96704816,1121,982,2021-02-22 16:30:00,2021-02-22 23:30:00 UTC,2100,
96578621,1121,982,2021-02-21 13:45:00,2021-02-21 20:45:00 UTC,18360,
95389222,1121,982,2021-02-10 13:00:00,2021-02-10 20:00:00 UTC,300,
96624938,1121,982,2021-02-21 17:15:00,2021-02-22 00:15:00 UTC,600,
96757833,1121,982,2021-02-23 09:15:00,2021-02-23 16:15:00 UTC,16200,
97159703,1121,982,2021-02-26 09:45:00,2021-02-26 16:45:00 UTC,2100,
96937479,1121,982,2021-02-24 14:30:00,2021-02-24 21:30:00 UTC,73080,
96907305,1121,982,2021-02-24 10:00:00,2021-02-24 17:00:00 UTC,16320,
97268028,1121,982,2021-02-27 09:30:00,2021-02-27 16:30:00 UTC,1860,
97020079,1121,982,2021-02-25 14:00:00,2021-02-25 21:00:00 UTC,75600,
96330773,1121,982,2021-02-20 09:00:00,2021-02-20 16:00:00 UTC,300,
96211278,1121,982,2021-02-18 14:45:00,2021-02-18 21:45:00 UTC,1020,
96330776,1121,982,2021-02-20 09:45:00,2021-02-20 16:45:00 UTC,1140,
97007647,1121,982,2021-02-25 11:15:00,2021-02-25 18:15:00 UTC,33600,
97003396,1121,982,2021-02-25 10:45:00,2021-02-25 17:45:00 UTC,24900,
96616184,1121,982,2021-02-21 16:30:00,2021-02-21 23:30:00 UTC,4320,
95383988,1121,982,2021-02-10 12:45:00,2021-02-10 19:45:00 UTC,120,
95799670,1121,982,2021-02-13 12:00:00,2021-02-13 19:00:00 UTC,120,
95805961,1121,982,2021-02-13 13:15:00,2021-02-13 20:15:00 UTC,480,
97280461,1121,982,2021-02-27 12:15:00,2021-02-27 19:15:00 UTC,11460,
96776028,1121,982,2021-02-23 11:45:00,2021-02-23 18:45:00 UTC,25260,
95799672,1121,982,2021-02-13 12:30:00,2021-02-13 19:30:00 UTC,360,
96800120,1121,982,2021-02-23 14:15:00,2021-02-23 21:15:00 UTC,80220,
96948466,1121,982,2021-02-24 16:00:00,2021-02-24 23:00:00 UTC,34140,
95335856,1121,982,2021-02-09 14:30:00,2021-02-09 21:30:00 UTC,120,
95326229,1121,982,2021-02-09 12:15:00,2021-02-09 19:15:00 UTC,480,
97210295,1121,982,2021-02-26 15:30:00,2021-02-26 22:30:00 UTC,4680,
96994878,1121,982,2021-02-25 08:45:00,2021-02-25 15:45:00 UTC,1620,
97280463,1121,982,2021-02-27 12:45:00,2021-02-27 19:45:00 UTC,14460,
96032217,1121,982,2021-02-16 11:30:00,2021-02-16 18:30:00 UTC,60,
97024095,1121,982,2021-02-25 15:45:00,2021-02-25 22:45:00 UTC,30060,
96335240,1121,982,2021-02-20 10:45:00,2021-02-20 17:45:00 UTC,2100,
97365170,1121,982,2021-02-28 14:30:00,2021-02-28 21:30:00 UTC,2640,
96953164,1121,982,2021-02-24 17:00:00,2021-02-25 00:00:00 UTC,6000,
96133402,1121,982,2021-02-17 15:30:00,2021-02-17 22:30:00 UTC,180,
96998807,1121,982,2021-02-25 09:45:00,2021-02-25 16:45:00 UTC,6900,
96943316,1121,982,2021-02-24 15:30:00,2021-02-24 22:30:00 UTC,42720,
95886340,1121,982,2021-02-14 14:00:00,2021-02-14 21:00:00 UTC,660,
97007649,1121,982,2021-02-25 11:45:00,2021-02-25 18:45:00 UTC,47040,
97171035,1121,982,2021-02-26 10:00:00,2021-02-26 17:00:00 UTC,2400,
96624939,1121,982,2021-02-21 17:30:00,2021-02-22 00:30:00 UTC,60,
96923782,1121,982,2021-02-24 12:15:00,2021-02-24 19:15:00 UTC,61440,
96339031,1121,982,2021-02-20 11:45:00,2021-02-20 18:45:00 UTC,3300,
95955374,1121,982,2021-02-15 12:30:00,2021-02-15 19:30:00 UTC,900,
97181071,1121,982,2021-02-26 11:15:00,2021-02-26 18:15:00 UTC,3840,
96916162,1121,982,2021-02-24 11:45:00,2021-02-24 18:45:00 UTC,47100,
95881247,1121,982,2021-02-14 13:30:00,2021-02-14 20:30:00 UTC,660,
96907308,1121,982,2021-02-24 10:45:00,2021-02-24 17:45:00 UTC,19020,
97032084,1121,982,2021-02-25 17:30:00,2021-02-26 00:30:00 UTC,1380,
96516417,1121,982,2021-02-21 10:45:00,2021-02-21 17:45:00 UTC,11160,
96032216,1121,982,2021-02-16 11:15:00,2021-02-16 18:15:00 UTC,60,
96605910,1121,982,2021-02-21 15:00:00,2021-02-21 22:00:00 UTC,11280,
96501239,1121,982,2021-02-21 09:15:00,2021-02-21 16:15:00 UTC,4860,
97032082,1121,982,2021-02-25 17:00:00,2021-02-26 00:00:00 UTC,4200,
96682482,1121,982,2021-02-22 11:00:00,2021-02-22 18:00:00 UTC,23700,
96339029,1121,982,2021-02-20 11:15:00,2021-02-20 18:15:00 UTC,2520,
96133401,1121,982,2021-02-17 15:15:00,2021-02-17 22:15:00 UTC,360,
96686746,1121,982,2021-02-22 12:30:00,2021-02-22 19:30:00 UTC,66180,
97020082,1121,982,2021-02-25 14:45:00,2021-02-25 21:45:00 UTC,42900,
96691203,1121,982,2021-02-22 13:45:00,2021-02-22 20:45:00 UTC,44220,
97340431,1121,982,2021-02-28 08:15:00,2021-02-28 15:15:00 UTC,120,
96355986,1121,982,2021-02-20 16:15:00,2021-02-20 23:15:00 UTC,6120,
